rowId,depAirportId,arrAirportId,airlineId,airlineName,aircraftTypes
48425,2117,2118,428,Sunshine Air Tours,Airbus A320
48426,2118,2105,428,Sunshine Air Tours,Airbus A320
48427,2118,2089,428,Sunshine Air Tours,Airbus A320
48428,2118,2090,428,Sunshine Air Tours,Airbus A320
48429,2118,2117,428,Sunshine Air Tours,Airbus A320
48430,2119,2089,428,Sunshine Air Tours,Airbus A320
48431,2119,2328,428,Sunshine Air Tours,Airbus A320
48432,962,2105,428,Sunshine Air Tours,Airbus A320
48433,962,2089,428,Sunshine Air Tours,Airbus A320
48434,962,2109,428,Sunshine Air Tours,Airbus A320
48435,1325,2089,428,Sunshine Air Tours,Airbus A320
48436,999,2090,428,Sunshine Air Tours,Airbus A320
48437,999,1305,428,Sunshine Air Tours,Airbus A320
48438,1328,2089,428,Sunshine Air Tours,Airbus A320
48439,1328,231,428,Sunshine Air Tours,Airbus A320
48440,2122,2089,428,Sunshine Air Tours,Airbus A320
48441,2120,1608,428,Sunshine Air Tours,Airbus A320
48442,2120,231,428,Sunshine Air Tours,Airbus A320
48443,2120,1323,428,Sunshine Air Tours,Airbus A320
48444,2120,951,428,Sunshine Air Tours,Airbus A320
48445,1842,2089,428,Sunshine Air Tours,Airbus A320
48446,1842,2329,428,Sunshine Air Tours,Airbus A320
48447,2098,2089,428,Sunshine Air Tours,Airbus A320
48448,793,2089,428,Sunshine Air Tours,Airbus A320
48449,2173,2089,428,Sunshine Air Tours,Airbus A320
48450,105,2034,4,Sonair Servico Aereo,Airbus A320
48451,2034,105,4,Sonair Servico Aereo,Airbus A320
48452,2034,2726,4,Sonair Servico Aereo,Airbus A320
48453,884,2726,4,Sonair Servico Aereo,Airbus A320
48454,2726,2034,4,Sonair Servico Aereo,Airbus A320
48455,2726,884,4,Sonair Servico Aereo,Airbus A320
48456,1394,1323,419,Southern Airways,Airbus A320
48457,1300,1020,419,Southern Airways,Airbus A320
48458,1300,2173,419,Southern Airways,Airbus A320
48459,1297,246,419,Southern Airways,Airbus A320
48460,1296,999,419,Southern Airways,Airbus A320
48461,946,1302,419,Southern Airways,Airbus A320
48462,1301,1004,419,Southern Airways,Airbus A320
48463,1301,1020,419,Southern Airways,Airbus A320
48464,1001,1313,419,Southern Airways,Airbus A320
48465,1302,946,419,Southern Airways,Airbus A320
48466,1302,1004,419,Southern Airways,Airbus A320
48467,1302,1006,419,Southern Airways,Airbus A320
48468,1302,1020,419,Southern Airways,Airbus A320
48469,1302,1025,419,Southern Airways,Airbus A320
48470,1302,999,419,Southern Airways,Airbus A320
48471,1302,2173,419,Southern Airways,Airbus A320
48472,1004,1301,419,Southern Airways,Airbus A320
48473,1004,1302,419,Southern Airways,Airbus A320
48474,1004,1323,419,Southern Airways,Airbus A320
48475,1004,1305,419,Southern Airways,Airbus A320
48476,1004,1311,419,Southern Airways,Airbus A320
48477,1004,1312,419,Southern Airways,Airbus A320
48478,1004,1313,419,Southern Airways,Airbus A320
48479,1004,1328,419,Southern Airways,Airbus A320
48480,1323,1394,419,Southern Airways,Airbus A320
48481,1323,1004,419,Southern Airways,Airbus A320
48482,1323,2092,419,Southern Airways,Airbus A320
48483,1323,999,419,Southern Airways,Airbus A320
48484,1323,201,419,Southern Airways,Airbus A320
48485,1305,1004,419,Southern Airways,Airbus A320
48486,1305,1025,419,Southern Airways,Airbus A320
48487,1305,201,419,Southern Airways,Airbus A320
48488,1006,1302,419,Southern Airways,Airbus A320
48489,2092,1323,419,Southern Airways,Airbus A320
48490,2092,2119,419,Southern Airways,Airbus A320
48491,2092,1329,419,Southern Airways,Airbus A320
48492,1009,1313,419,Southern Airways,Airbus A320
48493,2328,1313,419,Southern Airways,Airbus A320
48494,1020,1300,419,Southern Airways,Airbus A320
48495,1020,1301,419,Southern Airways,Airbus A320
48496,1020,1302,419,Southern Airways,Airbus A320
48497,1020,1312,419,Southern Airways,Airbus A320
48498,1020,1313,419,Southern Airways,Airbus A320
48499,1311,1004,419,Southern Airways,Airbus A320
48500,1311,2119,419,Southern Airways,Airbus A320
48501,1311,5,419,Southern Airways,Airbus A320
48502,1311,999,419,Southern Airways,Airbus A320
48503,1311,201,419,Southern Airways,Airbus A320
48504,1312,1004,419,Southern Airways,Airbus A320
48505,1312,1020,419,Southern Airways,Airbus A320
48506,1312,1025,419,Southern Airways,Airbus A320
48507,1312,999,419,Southern Airways,Airbus A320
48508,1312,2173,419,Southern Airways,Airbus A320
48509,1022,1313,419,Southern Airways,Airbus A320
48510,1313,1001,419,Southern Airways,Airbus A320
48511,1313,1004,419,Southern Airways,Airbus A320
48512,1313,1009,419,Southern Airways,Airbus A320
48513,1313,2328,419,Southern Airways,Airbus A320
48514,1313,1020,419,Southern Airways,Airbus A320
48515,1313,1022,419,Southern Airways,Airbus A320
48516,1313,1025,419,Southern Airways,Airbus A320
48517,1313,999,419,Southern Airways,Airbus A320
48518,1313,201,419,Southern Airways,Airbus A320
48519,1313,2173,419,Southern Airways,Airbus A320
48520,246,1297,419,Southern Airways,Airbus A320
48521,1025,1302,419,Southern Airways,Airbus A320
48522,1025,1305,419,Southern Airways,Airbus A320
48523,1025,1312,419,Southern Airways,Airbus A320
48524,1025,1313,419,Southern Airways,Airbus A320
48525,1025,1328,419,Southern Airways,Airbus A320
48526,1307,2173,419,Southern Airways,Airbus A320
48527,2119,1323,419,Southern Airways,Airbus A320
48528,2119,1311,419,Southern Airways,Airbus A320
48529,5,1311,419,Southern Airways,Airbus A320
48530,5,1329,419,Southern Airways,Airbus A320
48531,999,1296,419,Southern Airways,Airbus A320
48532,999,1302,419,Southern Airways,Airbus A320
48533,999,1323,419,Southern Airways,Airbus A320
48534,999,1311,419,Southern Airways,Airbus A320
48535,999,1312,419,Southern Airways,Airbus A320
48536,999,1313,419,Southern Airways,Airbus A320
48537,999,1328,419,Southern Airways,Airbus A320
48538,1328,1004,419,Southern Airways,Airbus A320
48539,1328,1025,419,Southern Airways,Airbus A320
48540,1328,999,419,Southern Airways,Airbus A320
48541,201,1323,419,Southern Airways,Airbus A320
48542,201,1305,419,Southern Airways,Airbus A320
48543,201,1311,419,Southern Airways,Airbus A320
48544,201,1313,419,Southern Airways,Airbus A320
48545,1329,2092,419,Southern Airways,Airbus A320
48546,1329,2119,419,Southern Airways,Airbus A320
48547,1329,5,419,Southern Airways,Airbus A320
48548,2173,1300,419,Southern Airways,Airbus A320
48549,2173,1302,419,Southern Airways,Airbus A320
48550,2173,1312,419,Southern Airways,Airbus A320
48551,2173,1313,419,Southern Airways,Airbus A320
48552,2173,1307,419,Southern Airways,Airbus A320
48553,1238,2300,231,S C Ion Tiriac,Airbus A320
48554,2001,1259,231,S C Ion Tiriac,Airbus A320
48555,1859,1258,231,S C Ion Tiriac,Airbus A320
48556,1859,1266,231,S C Ion Tiriac,Airbus A320
48557,2300,1238,231,S C Ion Tiriac,Airbus A320
48558,2300,1247,231,S C Ion Tiriac,Airbus A320
48559,2300,1270,231,S C Ion Tiriac,Airbus A320
48560,2241,1270,231,S C Ion Tiriac,Airbus A320
48561,202,1270,231,S C Ion Tiriac,Airbus A320
48562,1247,2300,231,S C Ion Tiriac,Airbus A320
48563,1270,2300,231,S C Ion Tiriac,Airbus A320
48564,1270,2241,231,S C Ion Tiriac,Airbus A320
48565,1270,202,231,S C Ion Tiriac,Airbus A320
48566,1270,2259,231,S C Ion Tiriac,Airbus A320
48567,1270,1738,231,S C Ion Tiriac,Airbus A320
48568,1270,1280,231,S C Ion Tiriac,Airbus A320
48569,1270,2705,231,S C Ion Tiriac,Airbus A320
48570,2259,1270,231,S C Ion Tiriac,Airbus A320
48571,1738,1270,231,S C Ion Tiriac,Airbus A320
48572,1419,1259,231,S C Ion Tiriac,Airbus A320
48573,1258,1859,231,S C Ion Tiriac,Airbus A320
48574,1259,2001,231,S C Ion Tiriac,Airbus A320
48575,1259,1419,231,S C Ion Tiriac,Airbus A320
48576,1280,1270,231,S C Ion Tiriac,Airbus A320
48577,1266,1859,231,S C Ion Tiriac,Airbus A320
48578,2705,1270,231,S C Ion Tiriac,Airbus A320
48579,2780,2297,172,Servicios Aereos Universitarios,Airbus A320
48580,2780,1149,172,Servicios Aereos Universitarios,Airbus A320
48581,2780,862,172,Servicios Aereos Universitarios,Airbus A320
48582,2780,1859,172,Servicios Aereos Universitarios,Airbus A320
48583,2297,2780,172,Servicios Aereos Universitarios,Airbus A320
48584,2297,2786,172,Servicios Aereos Universitarios,Airbus A320
48585,222,2785,172,Servicios Aereos Universitarios,Airbus A320
48586,1149,2780,172,Servicios Aereos Universitarios,Airbus A320
48587,1149,2785,172,Servicios Aereos Universitarios,Airbus A320
48588,862,2780,172,Servicios Aereos Universitarios,Airbus A320
48589,862,2784,172,Servicios Aereos Universitarios,Airbus A320
48590,862,2788,172,Servicios Aereos Universitarios,Airbus A320
48591,1859,2780,172,Servicios Aereos Universitarios,Airbus A320
48592,2300,2780,172,Servicios Aereos Universitarios,Airbus A320
48593,2786,2297,172,Servicios Aereos Universitarios,Airbus A320
48594,2786,2008,172,Servicios Aereos Universitarios,Airbus A320
48595,2786,2785,172,Servicios Aereos Universitarios,Airbus A320
48596,2008,2780,172,Servicios Aereos Universitarios,Airbus A320
48597,2008,2786,172,Servicios Aereos Universitarios,Airbus A320
48598,2008,2783,172,Servicios Aereos Universitarios,Airbus A320
48599,2008,2788,172,Servicios Aereos Universitarios,Airbus A320
48600,2128,2785,172,Servicios Aereos Universitarios,Airbus A320
48601,1419,1859,172,Servicios Aereos Universitarios,Airbus A320
48602,1419,2784,172,Servicios Aereos Universitarios,Airbus A320
48603,1417,2785,172,Servicios Aereos Universitarios,Airbus A320
48604,2784,862,172,Servicios Aereos Universitarios,Airbus A320
48605,2784,1419,172,Servicios Aereos Universitarios,Airbus A320
48606,2784,2787,172,Servicios Aereos Universitarios,Airbus A320
48607,2012,2788,172,Servicios Aereos Universitarios,Airbus A320
48608,2785,222,172,Servicios Aereos Universitarios,Airbus A320
48609,2785,2786,172,Servicios Aereos Universitarios,Airbus A320
48610,2785,2128,172,Servicios Aereos Universitarios,Airbus A320
48611,2785,1419,172,Servicios Aereos Universitarios,Airbus A320
48612,2785,1417,172,Servicios Aereos Universitarios,Airbus A320
48613,2785,2788,172,Servicios Aereos Universitarios,Airbus A320
48614,2787,2784,172,Servicios Aereos Universitarios,Airbus A320
48615,2788,862,172,Servicios Aereos Universitarios,Airbus A320
48616,2788,2008,172,Servicios Aereos Universitarios,Airbus A320
48617,2788,2012,172,Servicios Aereos Universitarios,Airbus A320
48618,2788,2785,172,Servicios Aereos Universitarios,Airbus A320
48619,950,202,480,Samarkand Airways,Airbus A320
48620,1924,202,480,Samarkand Airways,Airbus A320
48621,1859,202,480,Samarkand Airways,Airbus A320
48622,202,950,480,Samarkand Airways,Airbus A320
48623,202,1924,480,Samarkand Airways,Airbus A320
48624,202,1859,480,Samarkand Airways,Airbus A320
48625,202,1311,480,Samarkand Airways,Airbus A320
48626,202,810,480,Samarkand Airways,Airbus A320
48627,202,1983,480,Samarkand Airways,Airbus A320
48628,202,1292,480,Samarkand Airways,Airbus A320
48629,202,201,480,Samarkand Airways,Airbus A320
48630,1311,202,480,Samarkand Airways,Airbus A320
48631,810,202,480,Samarkand Airways,Airbus A320
48632,1983,202,480,Samarkand Airways,Airbus A320
48633,1292,202,480,Samarkand Airways,Airbus A320
48634,201,202,480,Samarkand Airways,Airbus A320
48635,1394,1419,159,SENEAM,Airbus A320
48636,861,1419,159,SENEAM,Airbus A320
48637,222,1419,159,SENEAM,Airbus A320
48638,1431,1419,159,SENEAM,Airbus A320
48639,862,1419,159,SENEAM,Airbus A320
48640,2299,1419,159,SENEAM,Airbus A320
48641,2300,1419,159,SENEAM,Airbus A320
48642,859,1419,159,SENEAM,Airbus A320
48643,867,1419,159,SENEAM,Airbus A320
48644,2008,1419,159,SENEAM,Airbus A320
48645,1419,1394,159,SENEAM,Airbus A320
48646,1419,861,159,SENEAM,Airbus A320
48647,1419,222,159,SENEAM,Airbus A320
48648,1419,1431,159,SENEAM,Airbus A320
48649,1419,862,159,SENEAM,Airbus A320
48650,1419,2299,159,SENEAM,Airbus A320
48651,1419,2300,159,SENEAM,Airbus A320
48652,1419,859,159,SENEAM,Airbus A320
48653,1419,867,159,SENEAM,Airbus A320
48654,1419,2008,159,SENEAM,Airbus A320
48655,1419,864,159,SENEAM,Airbus A320
48656,1419,1259,159,SENEAM,Airbus A320
48657,1419,1280,159,SENEAM,Airbus A320
48658,1419,2012,159,SENEAM,Airbus A320
48659,1419,2260,159,SENEAM,Airbus A320
48660,864,1419,159,SENEAM,Airbus A320
48661,1259,1419,159,SENEAM,Airbus A320
48662,1280,1419,159,SENEAM,Airbus A320
48663,2012,1419,159,SENEAM,Airbus A320
48664,2260,1419,159,SENEAM,Airbus A320
48665,561,720,38,Sector Airlines,Airbus A320
48666,597,600,38,Sector Airlines,Airbus A320
48667,597,665,38,Sector Airlines,Airbus A320
48668,720,561,38,Sector Airlines,Airbus A320
48669,720,608,38,Sector Airlines,Airbus A320
48670,720,598,38,Sector Airlines,Airbus A320
48671,720,665,38,Sector Airlines,Airbus A320
48672,569,593,38,Sector Airlines,Airbus A320
48673,569,672,38,Sector Airlines,Airbus A320
48674,577,691,38,Sector Airlines,Airbus A320
48675,568,600,38,Sector Airlines,Airbus A320
48676,568,665,38,Sector Airlines,Airbus A320
48677,574,665,38,Sector Airlines,Airbus A320
48678,579,655,38,Sector Airlines,Airbus A320
48679,588,604,38,Sector Airlines,Airbus A320
48680,588,682,38,Sector Airlines,Airbus A320
48681,593,569,38,Sector Airlines,Airbus A320
48682,600,597,38,Sector Airlines,Airbus A320
48683,600,568,38,Sector Airlines,Airbus A320
48684,600,598,38,Sector Airlines,Airbus A320
48685,600,655,38,Sector Airlines,Airbus A320
48686,608,720,38,Sector Airlines,Airbus A320
48687,608,687,38,Sector Airlines,Airbus A320
48688,604,588,38,Sector Airlines,Airbus A320
48689,604,672,38,Sector Airlines,Airbus A320
48690,604,665,38,Sector Airlines,Airbus A320
48691,604,691,38,Sector Airlines,Airbus A320
48692,604,707,38,Sector Airlines,Airbus A320
48693,605,672,38,Sector Airlines,Airbus A320
48694,628,682,38,Sector Airlines,Airbus A320
48695,650,665,38,Sector Airlines,Airbus A320
48696,650,617,38,Sector Airlines,Airbus A320
48697,599,707,38,Sector Airlines,Airbus A320
48698,598,720,38,Sector Airlines,Airbus A320
48699,598,600,38,Sector Airlines,Airbus A320
48700,598,617,38,Sector Airlines,Airbus A320
48701,598,676,38,Sector Airlines,Airbus A320
48702,632,564,38,Sector Airlines,Airbus A320
48703,632,682,38,Sector Airlines,Airbus A320
48704,655,579,38,Sector Airlines,Airbus A320
48705,655,600,38,Sector Airlines,Airbus A320
48706,652,665,38,Sector Airlines,Airbus A320
48707,564,632,38,Sector Airlines,Airbus A320
48708,564,693,38,Sector Airlines,Airbus A320
48709,564,707,38,Sector Airlines,Airbus A320
48710,672,569,38,Sector Airlines,Airbus A320
48711,672,604,38,Sector Airlines,Airbus A320
48712,672,605,38,Sector Airlines,Airbus A320
48713,672,665,38,Sector Airlines,Airbus A320
48714,672,682,38,Sector Airlines,Airbus A320
48715,672,691,38,Sector Airlines,Airbus A320
48716,665,597,38,Sector Airlines,Airbus A320
48717,665,720,38,Sector Airlines,Airbus A320
48718,665,568,38,Sector Airlines,Airbus A320
48719,665,574,38,Sector Airlines,Airbus A320
48720,665,604,38,Sector Airlines,Airbus A320
48721,665,650,38,Sector Airlines,Airbus A320
48722,665,652,38,Sector Airlines,Airbus A320
48723,665,672,38,Sector Airlines,Airbus A320
48724,665,678,38,Sector Airlines,Airbus A320
48725,665,687,38,Sector Airlines,Airbus A320
48726,665,691,38,Sector Airlines,Airbus A320
48727,665,707,38,Sector Airlines,Airbus A320
48728,617,650,38,Sector Airlines,Airbus A320
48729,617,598,38,Sector Airlines,Airbus A320
48730,617,691,38,Sector Airlines,Airbus A320
48731,678,665,38,Sector Airlines,Airbus A320
48732,676,598,38,Sector Airlines,Airbus A320
48733,682,588,38,Sector Airlines,Airbus A320
48734,682,628,38,Sector Airlines,Airbus A320
48735,682,632,38,Sector Airlines,Airbus A320
48736,682,672,38,Sector Airlines,Airbus A320
48737,687,608,38,Sector Airlines,Airbus A320
48738,687,665,38,Sector Airlines,Airbus A320
48739,687,693,38,Sector Airlines,Airbus A320
48740,691,577,38,Sector Airlines,Airbus A320
48741,691,604,38,Sector Airlines,Airbus A320
48742,691,672,38,Sector Airlines,Airbus A320
48743,691,665,38,Sector Airlines,Airbus A320
48744,691,617,38,Sector Airlines,Airbus A320
48745,693,564,38,Sector Airlines,Airbus A320
48746,693,687,38,Sector Airlines,Airbus A320
48747,707,604,38,Sector Airlines,Airbus A320
48748,707,599,38,Sector Airlines,Airbus A320
48749,707,564,38,Sector Airlines,Airbus A320
48750,707,665,38,Sector Airlines,Airbus A320
48751,53,345,70,Tranporte Aereo Dominicano,Airbus A320
48752,1779,1778,70,Tranporte Aereo Dominicano,Airbus A320
48753,1779,345,70,Tranporte Aereo Dominicano,Airbus A320
48754,1853,345,70,Tranporte Aereo Dominicano,Airbus A320
48755,1853,330,70,Tranporte Aereo Dominicano,Airbus A320
48756,1778,1779,70,Tranporte Aereo Dominicano,Airbus A320
48757,1778,54,70,Tranporte Aereo Dominicano,Airbus A320
48758,1778,345,70,Tranporte Aereo Dominicano,Airbus A320
48759,263,268,70,Tranporte Aereo Dominicano,Airbus A320
48760,263,290,70,Tranporte Aereo Dominicano,Airbus A320
48761,263,333,70,Tranporte Aereo Dominicano,Airbus A320
48762,263,345,70,Tranporte Aereo Dominicano,Airbus A320
48763,263,309,70,Tranporte Aereo Dominicano,Airbus A320
48764,263,308,70,Tranporte Aereo Dominicano,Airbus A320
48765,263,306,70,Tranporte Aereo Dominicano,Airbus A320
48766,263,343,70,Tranporte Aereo Dominicano,Airbus A320
48767,263,339,70,Tranporte Aereo Dominicano,Airbus A320
48768,327,344,70,Tranporte Aereo Dominicano,Airbus A320
48769,327,345,70,Tranporte Aereo Dominicano,Airbus A320
48770,268,263,70,Tranporte Aereo Dominicano,Airbus A320
48771,268,275,70,Tranporte Aereo Dominicano,Airbus A320
48772,268,285,70,Tranporte Aereo Dominicano,Airbus A320
48773,268,289,70,Tranporte Aereo Dominicano,Airbus A320
48774,268,333,70,Tranporte Aereo Dominicano,Airbus A320
48775,268,292,70,Tranporte Aereo Dominicano,Airbus A320
48776,268,299,70,Tranporte Aereo Dominicano,Airbus A320
48777,268,309,70,Tranporte Aereo Dominicano,Airbus A320
48778,268,308,70,Tranporte Aereo Dominicano,Airbus A320
48779,268,307,70,Tranporte Aereo Dominicano,Airbus A320
48780,268,313,70,Tranporte Aereo Dominicano,Airbus A320
48781,268,326,70,Tranporte Aereo Dominicano,Airbus A320
48782,268,328,70,Tranporte Aereo Dominicano,Airbus A320
48783,268,332,70,Tranporte Aereo Dominicano,Airbus A320
48784,268,353,70,Tranporte Aereo Dominicano,Airbus A320
48785,268,274,70,Tranporte Aereo Dominicano,Airbus A320
48786,268,355,70,Tranporte Aereo Dominicano,Airbus A320
48787,266,308,70,Tranporte Aereo Dominicano,Airbus A320
48788,762,345,70,Tranporte Aereo Dominicano,Airbus A320
48789,284,345,70,Tranporte Aereo Dominicano,Airbus A320
48790,344,327,70,Tranporte Aereo Dominicano,Airbus A320
48791,344,284,70,Tranporte Aereo Dominicano,Airbus A320
48792,344,275,70,Tranporte Aereo Dominicano,Airbus A320
48793,344,333,70,Tranporte Aereo Dominicano,Airbus A320
48794,275,268,70,Tranporte Aereo Dominicano,Airbus A320
48795,275,344,70,Tranporte Aereo Dominicano,Airbus A320
48796,275,345,70,Tranporte Aereo Dominicano,Airbus A320
48797,265,333,70,Tranporte Aereo Dominicano,Airbus A320
48798,265,337,70,Tranporte Aereo Dominicano,Airbus A320
48799,285,268,70,Tranporte Aereo Dominicano,Airbus A320
48800,285,333,70,Tranporte Aereo Dominicano,Airbus A320
48801,285,345,70,Tranporte Aereo Dominicano,Airbus A320
48802,285,291,70,Tranporte Aereo Dominicano,Airbus A320
48803,285,304,70,Tranporte Aereo Dominicano,Airbus A320
48804,285,326,70,Tranporte Aereo Dominicano,Airbus A320
48805,285,337,70,Tranporte Aereo Dominicano,Airbus A320
48806,54,1778,70,Tranporte Aereo Dominicano,Airbus A320
48807,54,333,70,Tranporte Aereo Dominicano,Airbus A320
48808,289,268,70,Tranporte Aereo Dominicano,Airbus A320
48809,289,333,70,Tranporte Aereo Dominicano,Airbus A320
48810,289,345,70,Tranporte Aereo Dominicano,Airbus A320
48811,290,263,70,Tranporte Aereo Dominicano,Airbus A320
48812,290,308,70,Tranporte Aereo Dominicano,Airbus A320
48813,290,330,70,Tranporte Aereo Dominicano,Airbus A320
48814,290,343,70,Tranporte Aereo Dominicano,Airbus A320
48815,290,337,70,Tranporte Aereo Dominicano,Airbus A320
48816,333,263,70,Tranporte Aereo Dominicano,Airbus A320
48817,333,268,70,Tranporte Aereo Dominicano,Airbus A320
48818,333,344,70,Tranporte Aereo Dominicano,Airbus A320
48819,333,265,70,Tranporte Aereo Dominicano,Airbus A320
48820,333,285,70,Tranporte Aereo Dominicano,Airbus A320
48821,333,54,70,Tranporte Aereo Dominicano,Airbus A320
48822,333,289,70,Tranporte Aereo Dominicano,Airbus A320
48823,333,291,70,Tranporte Aereo Dominicano,Airbus A320
48824,333,299,70,Tranporte Aereo Dominicano,Airbus A320
48825,333,308,70,Tranporte Aereo Dominicano,Airbus A320
48826,333,307,70,Tranporte Aereo Dominicano,Airbus A320
48827,333,313,70,Tranporte Aereo Dominicano,Airbus A320
48828,333,326,70,Tranporte Aereo Dominicano,Airbus A320
48829,333,330,70,Tranporte Aereo Dominicano,Airbus A320
48830,333,343,70,Tranporte Aereo Dominicano,Airbus A320
48831,333,274,70,Tranporte Aereo Dominicano,Airbus A320
48832,333,355,70,Tranporte Aereo Dominicano,Airbus A320
48833,345,53,70,Tranporte Aereo Dominicano,Airbus A320
48834,345,1779,70,Tranporte Aereo Dominicano,Airbus A320
48835,345,1853,70,Tranporte Aereo Dominicano,Airbus A320
48836,345,1778,70,Tranporte Aereo Dominicano,Airbus A320
48837,345,263,70,Tranporte Aereo Dominicano,Airbus A320
48838,345,327,70,Tranporte Aereo Dominicano,Airbus A320
48839,345,762,70,Tranporte Aereo Dominicano,Airbus A320
48840,345,284,70,Tranporte Aereo Dominicano,Airbus A320
48841,345,275,70,Tranporte Aereo Dominicano,Airbus A320
48842,345,285,70,Tranporte Aereo Dominicano,Airbus A320
48843,345,289,70,Tranporte Aereo Dominicano,Airbus A320
48844,345,292,70,Tranporte Aereo Dominicano,Airbus A320
48845,345,299,70,Tranporte Aereo Dominicano,Airbus A320
48846,345,304,70,Tranporte Aereo Dominicano,Airbus A320
48847,345,1788,70,Tranporte Aereo Dominicano,Airbus A320
48848,345,2695,70,Tranporte Aereo Dominicano,Airbus A320
48849,345,74,70,Tranporte Aereo Dominicano,Airbus A320
48850,345,343,70,Tranporte Aereo Dominicano,Airbus A320
48851,345,350,70,Tranporte Aereo Dominicano,Airbus A320
48852,345,355,70,Tranporte Aereo Dominicano,Airbus A320
48853,292,268,70,Tranporte Aereo Dominicano,Airbus A320
48854,292,345,70,Tranporte Aereo Dominicano,Airbus A320
48855,291,285,70,Tranporte Aereo Dominicano,Airbus A320
48856,291,333,70,Tranporte Aereo Dominicano,Airbus A320
48857,299,268,70,Tranporte Aereo Dominicano,Airbus A320
48858,299,333,70,Tranporte Aereo Dominicano,Airbus A320
48859,299,345,70,Tranporte Aereo Dominicano,Airbus A320
48860,304,285,70,Tranporte Aereo Dominicano,Airbus A320
48861,304,345,70,Tranporte Aereo Dominicano,Airbus A320
48862,309,263,70,Tranporte Aereo Dominicano,Airbus A320
48863,309,268,70,Tranporte Aereo Dominicano,Airbus A320
48864,308,263,70,Tranporte Aereo Dominicano,Airbus A320
48865,308,268,70,Tranporte Aereo Dominicano,Airbus A320
48866,308,266,70,Tranporte Aereo Dominicano,Airbus A320
48867,308,290,70,Tranporte Aereo Dominicano,Airbus A320
48868,308,333,70,Tranporte Aereo Dominicano,Airbus A320
48869,308,339,70,Tranporte Aereo Dominicano,Airbus A320
48870,306,263,70,Tranporte Aereo Dominicano,Airbus A320
48871,307,268,70,Tranporte Aereo Dominicano,Airbus A320
48872,307,333,70,Tranporte Aereo Dominicano,Airbus A320
48873,2695,345,70,Tranporte Aereo Dominicano,Airbus A320
48874,313,268,70,Tranporte Aereo Dominicano,Airbus A320
48875,313,333,70,Tranporte Aereo Dominicano,Airbus A320
48876,326,268,70,Tranporte Aereo Dominicano,Airbus A320
48877,326,285,70,Tranporte Aereo Dominicano,Airbus A320
48878,326,333,70,Tranporte Aereo Dominicano,Airbus A320
48879,547,548,70,Tranporte Aereo Dominicano,Airbus A320
48880,328,268,70,Tranporte Aereo Dominicano,Airbus A320
48881,332,268,70,Tranporte Aereo Dominicano,Airbus A320
48882,330,1853,70,Tranporte Aereo Dominicano,Airbus A320
48883,330,290,70,Tranporte Aereo Dominicano,Airbus A320
48884,330,333,70,Tranporte Aereo Dominicano,Airbus A320
48885,330,337,70,Tranporte Aereo Dominicano,Airbus A320
48886,74,345,70,Tranporte Aereo Dominicano,Airbus A320
48887,548,543,70,Tranporte Aereo Dominicano,Airbus A320
48888,343,263,70,Tranporte Aereo Dominicano,Airbus A320
48889,343,290,70,Tranporte Aereo Dominicano,Airbus A320
48890,343,333,70,Tranporte Aereo Dominicano,Airbus A320
48891,343,345,70,Tranporte Aereo Dominicano,Airbus A320
48892,337,265,70,Tranporte Aereo Dominicano,Airbus A320
48893,337,285,70,Tranporte Aereo Dominicano,Airbus A320
48894,337,290,70,Tranporte Aereo Dominicano,Airbus A320
48895,337,330,70,Tranporte Aereo Dominicano,Airbus A320
48896,339,263,70,Tranporte Aereo Dominicano,Airbus A320
48897,339,308,70,Tranporte Aereo Dominicano,Airbus A320
48898,350,345,70,Tranporte Aereo Dominicano,Airbus A320
48899,353,268,70,Tranporte Aereo Dominicano,Airbus A320
48900,274,268,70,Tranporte Aereo Dominicano,Airbus A320
48901,274,333,70,Tranporte Aereo Dominicano,Airbus A320
48902,355,268,70,Tranporte Aereo Dominicano,Airbus A320
48903,355,333,70,Tranporte Aereo Dominicano,Airbus A320
48904,355,345,70,Tranporte Aereo Dominicano,Airbus A320
48905,950,942,432,TAG Aviation USA,Airbus A320
48906,1341,667,432,TAG Aviation USA,Airbus A320
48907,2214,2196,432,TAG Aviation USA,Airbus A320
48908,1909,1384,432,TAG Aviation USA,Airbus A320
48909,1375,652,432,TAG Aviation USA,Airbus A320
48910,1375,670,432,TAG Aviation USA,Airbus A320
48911,1375,659,432,TAG Aviation USA,Airbus A320
48912,1375,705,432,TAG Aviation USA,Airbus A320
48913,652,1375,432,TAG Aviation USA,Airbus A320
48914,652,1384,432,TAG Aviation USA,Airbus A320
48915,1384,1909,432,TAG Aviation USA,Airbus A320
48916,1384,652,432,TAG Aviation USA,Airbus A320
48917,1384,670,432,TAG Aviation USA,Airbus A320
48918,1384,1976,432,TAG Aviation USA,Airbus A320
48919,1374,667,432,TAG Aviation USA,Airbus A320
48920,1373,667,432,TAG Aviation USA,Airbus A320
48921,667,1341,432,TAG Aviation USA,Airbus A320
48922,667,1374,432,TAG Aviation USA,Airbus A320
48923,667,1373,432,TAG Aviation USA,Airbus A320
48924,670,1375,432,TAG Aviation USA,Airbus A320
48925,670,1384,432,TAG Aviation USA,Airbus A320
48926,659,1375,432,TAG Aviation USA,Airbus A320
48927,1976,1384,432,TAG Aviation USA,Airbus A320
48928,691,667,432,TAG Aviation USA,Airbus A320
48929,705,1375,432,TAG Aviation USA,Airbus A320
